 0.7619E+04   0.4194E+01   0.8211E+00   0.1001E+02   0.8223E+00   0.2700E+03   0.2558E+01   0.0000E+00   0.3464E-04   0.3994E-02   0.4189E+00   0.1019E+02  
 0.7810E+04   0.4099E+01   0.8140E+00   0.1001E+02   0.8223E+00   0.2700E+03   0.2558E+01   0.0000E+00   0.3492E-04   0.4215E-02   0.4205E+00   0.1019E+02  
 0.8000E+04   0.4004E+01   0.8066E+00   0.1001E+02   0.8223E+00   0.2700E+03   0.2557E+01   0.0000E+00   0.3519E-04   0.4447E-02   0.4222E+00   0.1019E+02  
 0.8190E+04   0.3909E+01   0.7989E+00   0.1001E+02   0.8223E+00   0.2700E+03   0.2558E+01   0.0000E+00   0.3547E-04   0.4692E-02   0.4238E+00   0.1019E+02  
 0.8381E+04   0.3814E+01   0.7910E+00   0.1001E+02   0.8223E+00   0.2700E+03   0.2557E+01   0.0000E+00   0.3573E-04   0.4951E-02   0.4254E+00   0.1019E+02  
 0.8571E+04   0.3720E+01   0.7829E+00   0.1001E+02   0.8223E+00   0.2700E+03   0.2557E+01   0.0000E+00   0.3599E-04   0.5223E-02   0.4270E+00   0.1019E+02  
 0.8762E+04   0.3625E+01   0.7745E+00   0.1001E+02   0.8223E+00   0.2700E+03   0.2557E+01   0.0000E+00   0.3624E-04   0.5510E-02   0.4284E+00   0.1019E+02  
 0.8952E+04   0.3530E+01   0.7657E+00   0.1001E+02   0.8223E+00   0.2700E+03   0.2557E+01   0.0000E+00   0.3648E-04   0.5814E-02   0.4299E+00   0.1019E+02  
 0.9143E+04   0.3435E+01   0.7567E+00   0.1001E+02   0.8223E+00   0.2700E+03   0.2557E+01   0.0000E+00   0.3671E-04   0.6134E-02   0.4312E+00   0.1019E+02  
 0.9333E+04   0.3340E+01   0.7474E+00   0.1001E+02   0.8223E+00   0.2700E+03   0.2557E+01   0.0000E+00   0.3693E-04   0.6474E-02   0.4325E+00   0.1019E+02  
 0.9524E+04   0.3245E+01   0.7377E+00   0.1001E+02   0.8223E+00   0.2700E+03   0.2557E+01   0.0000E+00   0.3713E-04   0.6833E-02   0.4336E+00   0.1019E+02  
 0.9714E+04   0.3150E+01   0.7277E+00   0.1001E+02   0.8223E+00   0.2700E+03   0.2556E+01   0.0000E+00   0.3731E-04   0.7213E-02   0.4347E+00   0.1019E+02  
 0.9905E+04   0.3055E+01   0.7173E+00   0.1001E+02   0.8223E+00   0.2700E+03   0.2557E+01   0.0000E+00   0.3747E-04   0.7616E-02   0.4357E+00   0.1019E+02  
 0.1010E+05   0.2960E+01   0.7064E+00   0.1001E+02   0.8222E+00   0.2700E+03   0.2556E+01   0.0000E+00   0.3762E-04   0.8044E-02   0.4365E+00   0.1019E+02  
 0.1029E+05   0.2866E+01   0.6952E+00   0.1001E+02   0.8222E+00   0.2700E+03   0.2556E+01   0.0000E+00   0.3773E-04   0.8498E-02   0.4372E+00   0.1019E+02  
 0.1048E+05   0.2771E+01   0.6835E+00   0.1001E+02   0.8222E+00   0.2700E+03   0.2556E+01   0.0000E+00   0.3782E-04   0.8982E-02   0.4377E+00   0.1019E+02  
 0.1067E+05   0.2676E+01   0.6713E+00   0.1001E+02   0.8222E+00   0.2700E+03   0.2556E+01   0.0000E+00   0.3788E-04   0.9495E-02   0.4380E+00   0.1019E+02  
 0.1086E+05   0.2581E+01   0.6586E+00   0.1001E+02   0.8222E+00   0.2700E+03   0.2556E+01   0.0000E+00   0.3789E-04   0.1004E-01   0.4381E+00   0.1018E+02  
 0.1105E+05   0.2487E+01   0.6454E+00   0.1001E+02   0.8222E+00   0.2700E+03   0.2556E+01   0.0000E+00   0.3787E-04   0.1063E-01   0.4380E+00   0.1018E+02  
 0.1124E+05   0.2392E+01   0.6315E+00   0.1001E+02   0.8222E+00   0.2700E+03   0.2555E+01   0.0000E+00   0.3780E-04   0.1125E-01   0.4375E+00   0.1018E+02  
 0.1143E+05   0.2298E+01   0.6171E+00   0.1001E+02   0.8222E+00   0.2700E+03   0.2556E+01   0.0000E+00   0.3767E-04   0.1191E-01   0.4368E+00   0.1018E+02  
 0.1162E+05   0.2203E+01   0.6019E+00   0.1001E+02   0.8222E+00   0.2700E+03   0.2555E+01   0.0000E+00   0.3748E-04   0.1262E-01   0.4357E+00   0.1018E+02  
 0.1181E+05   0.2109E+01   0.5861E+00   0.1001E+02   0.8222E+00   0.2700E+03   0.2555E+01   0.0000E+00   0.3722E-04   0.1338E-01   0.4342E+00   0.1018E+02  
 0.1200E+05   0.2014E+01   0.5695E+00   0.1001E+02   0.8222E+00   0.2700E+03   0.2555E+01   0.0000E+00   0.3689E-04   0.1420E-01   0.4322E+00   0.1018E+02  
 0.1219E+05   0.1920E+01   0.5520E+00   0.1001E+02   0.8222E+00   0.2700E+03   0.2555E+01   0.0000E+00   0.3646E-04   0.1507E-01   0.4297E+00   0.1018E+02  
 0.1238E+05   0.1826E+01   0.5337E+00   0.1001E+02   0.8222E+00   0.2700E+03   0.2554E+01   0.0000E+00   0.3593E-04   0.1601E-01   0.4266E+00   0.1018E+02  
 0.1257E+05   0.1731E+01   0.5144E+00   0.1001E+02   0.8222E+00   0.2700E+03   0.2554E+01   0.0000E+00   0.3529E-04   0.1701E-01   0.4228E+00   0.1018E+02  
 0.1276E+05   0.1637E+01   0.4942E+00   0.1001E+02   0.8222E+00   0.2700E+03   0.2554E+01   0.0000E+00   0.3453E-04   0.1809E-01   0.4182E+00   0.1018E+02  
 0.1295E+05   0.1543E+01   0.4728E+00   0.1001E+02   0.8222E+00   0.2700E+03   0.2554E+01   0.0000E+00   0.3362E-04   0.1925E-01   0.4126E+00   0.1018E+02  
 0.1314E+05   0.1449E+01   0.4502E+00   0.1001E+02   0.8222E+00   0.2700E+03   0.2553E+01   0.0000E+00   0.3254E-04   0.2050E-01   0.4060E+00   0.1018E+02  
 0.1333E+05   0.1355E+01   0.4263E+00   0.1001E+02   0.8222E+00   0.2700E+03   0.2553E+01   0.0000E+00   0.3129E-04   0.2184E-01   0.3981E+00   0.1018E+02  
 0.1352E+05   0.1261E+01   0.4011E+00   0.1001E+02   0.8222E+00   0.2700E+03   0.2553E+01   0.0000E+00   0.2983E-04   0.2328E-01   0.3887E+00   0.1018E+02  
 0.1371E+05   0.1168E+01   0.3744E+00   0.1001E+02   0.8222E+00   0.2700E+03   0.2552E+01   0.0000E+00   0.2815E-04   0.2482E-01   0.3776E+00   0.1018E+02  
 0.1390E+05   0.1074E+01   0.3461E+00   0.1001E+02   0.8222E+00   0.2700E+03   0.2552E+01   0.0000E+00   0.2622E-04   0.2647E-01   0.3645E+00   0.1018E+02  
 0.1410E+05   0.9806E+00   0.3162E+00   0.1001E+02   0.8222E+00   0.2700E+03   0.2551E+01   0.0000E+00   0.2404E-04   0.2822E-01   0.3489E+00   0.1018E+02  
 0.1429E+05   0.8872E+00   0.2846E+00   0.1001E+02   0.8222E+00   0.2700E+03   0.2550E+01   0.0000E+00   0.2157E-04   0.3008E-01   0.3306E+00   0.1018E+02  
 0.1448E+05   0.7939E+00   0.2512E+00   0.1001E+02   0.8222E+00   0.2700E+03   0.2550E+01   0.0000E+00   0.1883E-04   0.3203E-01   0.3088E+00   0.1018E+02  
 0.1467E+05   0.7007E+00   0.2160E+00   0.1001E+02   0.8222E+00   0.2700E+03   0.2549E+01   0.0000E+00   0.1582E-04   0.3405E-01   0.2831E+00   0.1018E+02  
 0.1486E+05   0.6075E+00   0.1792E+00   0.1001E+02   0.8222E+00   0.2700E+03   0.2547E+01   0.0000E+00   0.1259E-04   0.3610E-01   0.2526E+00   0.1018E+02  
 0.1505E+05   0.5143E+00   0.1411E+00   0.1001E+02   0.8222E+00   0.2700E+03   0.2546E+01   0.0000E+00   0.9244E-05   0.3811E-01   0.2165E+00   0.1017E+02  
 0.1524E+05   0.4209E+00   0.1023E+00   0.1001E+02   0.8222E+00   0.2700E+03   0.2544E+01   0.0000E+00   0.5953E-05   0.3998E-01   0.1738E+00   0.1017E+02  
 0.1543E+05   0.3273E+00   0.6394E-01   0.1001E+02   0.8222E+00   0.2700E+03   0.2540E+01   0.0000E+00   0.2997E-05   0.4156E-01   0.1234E+00   0.1017E+02  
 0.1562E+05   0.2331E+00   0.2722E-01   0.1001E+02   0.8222E+00   0.2700E+03   0.2530E+01   0.0000E+00   0.7641E-06   0.4267E-01   0.6245E-01   0.1017E+02  
 0.1581E+05   0.1382E+00   0.1311E-01   0.1001E+02   0.8222E+00   0.2700E+03   0.2528E+01   0.0000E+00   0.2999E-06   0.4296E-01   0.3915E-01   0.1017E+02  
 0.1600E+05  -0.9900E+02  -0.9000E+01  -0.9000E+01  -0.9000E+01  -0.9990E+03  -0.9000E+01  -0.1000E+01  -0.9000E+01  -0.9000E+01  -0.1000E+02  -0.9000E+01  
